01net.com,537,538
103092804.com,950,909
110mb.com,506,507
123tonosgratis.com,863,866
126.com,289,306
163.com,43,43
17173.com,750,768
1und1.de,408,398
1under.ru,883,885
21cn.com,529,579
2ch.net,146,142
39.net,433,407
4shared.com,85,87
51.com,524,528
51job.com,464,498
56.com,130,131
58.com,973,895
6.cn,296,368
6park.com,-,990
6rb.com,896,925
888.com,655,691
89.com,724,727
9wee.com,755,740
abc.go.com,562,569
abcnews.go.com,508,501
about.com,75,75
aboutus.org,792,758
abril.com.br,864,807
accuweather.com,667,696
acer.com,657,646
adbrite.com,534,549
addictinggames.com,404,397
addthis.com,612,553
admagnet.net,663,667
adobe.com,56,53
adsrevenue.net,239,237
adtech.info,828,802
adult-empire.com,613,609
adultadworld.com,198,215
adultfriendfinder.com,80,63
advertising.com,623,835
advertserve.com,292,290
advmaker.ru,570,571
aebn.net,493,492
aftonbladet.se,670,652
agame.com,845,892
aim.com,215,233
alibaba.com,164,163
alice.it,334,335
alimama.com,475,465
aljazeera.net,739,772
allabout.co.jp,671,681
allegro.pl,205,203
allocine.fr,526,563
allrecipes.com,877,884
alot.com,690,896
altervista.org,441,458
amazon.cn,788,762
amazon.co.jp,118,117
amazon.co.uk,238,234
amazon.com,34,34
amazon.de,129,123
amazon.fr,-,993
amazonaws.com,765,775
ameba.jp,240,240
ameblo.jp,79,79
americanas.com.br,990,944
americanexpress.com,886,864
ancestry.com,881,853
angelfire.com,955,951
anonym.to,272,277
answers.com,160,157
aol.co.uk,910,939
aol.com,30,30
aol.fr,608,630
apple.com,66,60
apserver.net,730,751
archive.org,459,438
arcor.de,943,929
articlesbase.com,867,849
as.com,624,603
asahi.com,957,937
asg.to,989,678
ask.com,47,47
askmen.com,795,877
associatedcontent.com,707,689
atdmt.com,300,302
att.com,336,328
att.net,237,241
atwiki.jp,373,366
auction.co.kr,903,893
aufeminin.com,617,594
auto.ru,752,739
autohome.com.cn,904,910
autoscout24.de,-,997
autotrader.com,847,857
avast.com,488,439
avg.com,476,410
aweber.com,254,249
awempire.com,185,181
azet.sk,649,644
babylon.com,430,437
badongo.com,260,258
badoo.com,165,159
bahn.de,715,719
baidu.com,11,11
bangbros.com,878,843
bangbros1.com,405,408
bangbrosnetwork.com,748,697
bankofamerica.com,190,238
barnesandnoble.com,997,988
bbc.co.uk,45,45
bdr130.net,815,800
bearshare.com,782,822
bebo.com,134,130
beemp3.com,648,612
bestbuy.com,299,318
bharatstudent.com,494,491
bigfishgames.com,784,792
biglobe.ne.jp,166,171
bigpoint.com,224,230
bild.de,280,272
bizrate.com,658,621
blocket.se,924,920
blogbus.com,676,690
blogcatalog.com,436,429
blogchina.com,682,674
blogcu.com,944,903
blogfa.com,180,179
blogger.com,8,8
bloomberg.com,351,349
bluelithium.com,856,947
booking.com,689,635
boston.com,530,536
bouyguestelecom.fr,-,936
bp.blogspot.com,67,59
bramjnet.com,688,718
brazzers.com,283,288
brazzersnetwork.com,687,783
break.com,521,481
brothersoft.com,499,543
btjunkie.org,568,537
buscape.com.br,753,767
businessweek.com,693,704
buy.com,914,906
buzznet.com,908,859
ca.gov,695,671
cafepress.com,988,954
cam4.com,720,710
cams.com,447,374
canalblog.com,975,981
capitalone.com,563,556
careerbuilder.com,312,322
caribbeancom.com,958,945
cartoonnetwork.com,389,391
carview.co.jp,892,908
cbssports.com,875,627
cctv.com,513,574
cdiscount.com,874,871
celldorado.com,542,552
centrum.cz,865,870
charter.net,650,631
chicagotribune.com,888,901
china.com,411,365
chinamobile.com,894,989
chinaren.com,684,746
chip.de,420,445
chosun.com,760,741
citysearch.com,852,887
clarin.com,519,448
classmates.com,483,484
clicksor.com,124,137
clicksor.net,138,128
cloob.com,588,590
clubpenguin.com,618,591
cnbc.com,727,670
cncmax.cn,831,821
cnet.com,156,121
cnn.com,50,51
cocolog-nifty.com,361,370
comcast.net,121,118
comdirect.de,840,959
commentcamarche.net,304,305
conduit.com,63,64
constantcontact.com,550,518
cookpad.com,574,648
corriere.it,421,444
costco.com,954,978
cox.com,850,831
cox.net,500,493
cpz.to,902,949
craigslist.org,28,27
cricinfo.com,217,205
crunchyroll.com,-,967
csdn.net,599,757
ctrip.com,576,551
custhelp.com,713,695
cyworld.com,335,390
dailymail.co.uk,357,363
dailymotion.com,68,67
dangdang.com,956,1000
dantri.com.vn,282,273
daqi.com,776,965
daum.net,92,97
ddo.jp,962,926
debonairblog.com,417,423
deezer.com,680,722
dek-d.com,829,765
dell.com,157,156
demonoid.com,651,617
depositfiles.com,199,194
desktopsmiley.com,346,176
detik.com,502,497
deviantart.com,110,108
digg.com,248,275
dion.ne.jp,477,487
directaclick.com,301,292
directoriowarez.com,583,647
directtrack.com,821,708
discuss.com.hk,575,566
disney.go.com,261,266
dll-provider.com,274,613
dmm.co.jp,354,375
doctissimo.fr,579,593
domaintools.com,747,705
douban.com,382,413
doubleclick.com,17,19
download.com,133,126
dreammovies.com,812,819
drecom.jp,846,953
drudgereport.com,766,688
dtiblog.com,231,280
duowan.com,406,420
dyndns.org,480,482
ea.com,686,731
earthlink.net,580,567
eastmoney.com,266,276
easy-share.com,161,152
ebay.ca,830,850
ebay.co.uk,100,98
ebay.com,21,20
ebay.com.au,386,382
ebay.de,62,66
ebay.es,589,657
ebay.fr,276,278
ebay.it,213,217
ebuddy.com,653,659
ehow.com,322,311
ekolay.net,802,745
elmundo.es,465,461
elpais.com,582,588
empflix.com,756,698
en.wordpress.com,535,517
enet.com.cn,345,449
eorezo.com,592,580
esmas.com,909,886
esnips.com,681,665
espn.go.com,89,83
etsy.com,638,619
euros4click.de,882,855
everythinggirl.com,841,809
evite.com,961,882
exbii.com,564,557
exblog.jp,315,321
excite.co.jp,366,371
expedia.com,367,362
ezinearticles.com,206,202
facebook.com,5,5
fanfiction.net,471,490
fastclick.com,99,102
fc2.com,22,22
fc2web.com,794,836
fedex.com,584,576
filefactory.com,294,307
filefront.com,546,546
filehippo.com,885,848
files.wordpress.com,149,136
filestube.com,725,624
fixya.com,-,980
flickr.com,33,33
fling.com,314,317
flixster.com,665,592
focus.cn,610,596
foodnetwork.com,942,974
forbes.com,450,353
forumcommunity.net,437,431
forumfree.net,729,752
fotka.pl,710,764
fotolog.net,122,122
foxnews.com,255,257
foxsports.com,313,294
free-hd-divx.com,596,723
free.fr,114,114
freelotto.com,297,323
freenet.de,728,738
freeones.com,412,400
freeonlinegames.com,853,868
freewebs.com,435,440
freeze.com,585,604
friendster.com,49,49
ft.com,800,872
fujitv.co.jp,832,876
funclub-brasil.com,-,991
gaiaonline.com,717,760
gamefaqs.com,288,285
gamer.com.tw,520,520
gamespot.com,128,146
gamestop.com,970,995
gametrailers.com,629,685
gap.com,982,756
gazeta.pl,758,735
gazzetta.it,646,629
gc.ca,478,468
geocities.co.jp,898,961
geocities.com,141,139
geocities.jp,177,180
ggpht.com,442,504
girlsgogames.com,540,541
glispa.com,492,589
globe7.com,338,337
globo.com,69,69
gmarket.co.kr,819,823
gmx.net,140,133
gnavi.co.jp,833,839
go.com,46,44
goal.com,602,633
goo.ne.jp,95,92
google.ae,321,319
google.at,203,204
google.be,187,187
google.bg,754,749
google.ca,54,54
google.ch,246,242
google.cl,256,250
google.cn,25,25
google.co.hu,344,336
google.co.id,82,80
google.co.il,353,354
google.co.in,12,12
google.co.jp,35,35
google.co.kr,428,396
google.co.ma,705,686
google.co.nz,683,669
google.co.th,108,106
google.co.uk,23,23
google.co.ve,176,174
google.co.za,144,138
google.com,1,1
google.com.ar,113,107
google.com.au,83,82
google.com.bd,611,561
google.com.br,27,28
google.com.co,184,182
google.com.do,787,786
google.com.ec,659,645
google.com.eg,147,141
google.com.hk,-,998
google.com.kw,716,700
google.com.ly,721,734
google.com.mx,40,40
google.com.my,306,297
google.com.ng,701,733
google.com.pe,220,218
google.com.ph,422,406
google.com.pk,170,168
google.com.qa,937,912
google.com.sa,97,96
google.com.sg,495,485
google.com.tr,64,65
google.com.tw,429,419
google.com.ua,425,412
google.com.vn,218,211
google.cz,861,842
google.de,13,13
google.dk,352,352
google.dz,434,424
google.es,36,36
google.fi,391,386
google.fr,18,17
google.gr,229,223
google.hr,817,798
google.ie,356,356
google.it,32,32
google.lk,949,891
google.lt,-,999
google.nl,103,100
google.no,479,478
google.pl,88,89
google.pt,234,227
google.ro,251,248
google.ru,96,94
google.se,216,216
google.sk,661,634
googlepages.com,467,472
googlesyndication.com,775,830
goole.ws,620,595
gougou.com,181,189
gsmarena.com,811,797
guardian.co.uk,307,301
gumtree.com,906,914
gutefrage.net,927,916
gyao.jp,455,463
haberturk.com,-,972
hao123.com,332,443
hardsextube.com,965,854
harrenmedianetwork.com,275,284
hatena.ne.jp,247,245
hattrick.org,791,811
hawaaworld.com,977,946
hdfcbank.com,628,600
hi5.com,20,21
hinet.net,719,709
home.ne.jp,889,902
homedepot.com,985,933
homeway.com.cn,131,154
hoopchina.com,848,805
hornymatches.com,486,535
hotlinkimage.com,934,865
howstuffworks.com,854,820
hp.com,192,199
huanqiu.com,597,602
hubpages.com,458,442
huffingtonpost.com,399,428
hulu.com,233,231
hurriyet.com.tr,309,298
hyves.nl,168,169
ibm.com,410,392
iciba.com,-,977
icicibank.com,587,558
icq.com,227,232
ifeng.com,209,207
ifolder.ru,566,615
ig.com.br,169,184
ign.com,230,235
iij4u.or.jp,443,430
ikea.com,348,357
imagebam.com,347,341
imagefap.com,639,626
imageshack.us,60,61
imagevenue.com,135,125
imdb.com,41,41
ime.nu,912,958
imeem.com,195,198
imesh.com,872,894
imlive.com,711,706
immobilienscout24.de,525,509
impresionesweb.com,923,924
impress.co.jp,666,717
imvu.com,808,869
in.com,287,287
incentaclick.com,569,605
incredimail.com,326,342
indeed.com,626,599
indianrail.gov.in,771,770
indiatimes.com,196,195
information.com,704,663
infoseek.co.jp,188,193
interia.pl,403,404
intuit.com,544,707
invisionfree.com,567,573
ipicture.ru,897,952
irctc.co.in,423,418
irs.gov,378,467
isohunt.com,202,206
istockphoto.com,553,640
it.com.cn,523,676
it168.com,262,295
iwiw.hu,470,460
iza.ne.jp,862,863
jappy.de,-,923
java.com,855,795
jcpenney.com,814,793
jeeran.com,880,918
jeuxvideo.com,536,527
joins.com,664,666
joy.cn,-,970
jp-sex.com,714,725
juegos.com,632,679
jugem.jp,291,289
justin.tv,212,200
kaixin.com,-,875
kaixin001.com,153,144
kakaku.com,330,332
kapook.com,774,787
kaskus.us,528,544
kayak.com,932,888
keepvid.com,742,742
keezmovies.com,454,421
keyrun.com,591,904
kicker.de,-,975
kijiji.ca,764,736
king.com,586,585
kinghost.com,879,883
kinopoisk.ru,976,963
komli.com,572,545
kompas.com,674,643
kooora.com,263,259
koubei.com,647,598
ku6.com,106,151
last.fm,325,312
latimes.com,388,425
leboncoin.fr,318,310
legacy.com,994,957
lenta.ru,869,861
leo.org,250,246
leonardo.it,781,784
lequipe.fr,700,672
letitbit.net,381,379
libero.it,175,177
lide.cz,722,744
limewire.com,807,660
linkbee.com,980,867
linkbucks.com,200,229
linkedin.com,142,135
linksynergy.com,995,966
linternaute.com,331,339
literotica.com,789,779
live.com,4,4
livedoor.biz,343,346
livedoor.com,73,73
liveinternet.ru,340,329
livejasmin.com,182,188
livejournal.com,87,88
livescore.com,396,348
livesex.com,823,699
lo.st,743,737
lokalisten.de,826,814
love21cn.com,890,899
lowes.com,981,898
m-w.com,449,462
macys.com,652,724
mail.com,918,930
mail.ru,26,26
mainichi.jp,796,801
maktoob.com,127,129
mapquest.com,223,220
marca.com,311,296
marketgid.com,390,343
marketwatch.com,616,583
marktplaats.nl,780,763
match.com,319,326
mcafee.com,804,803
media-servers.net,377,340
mediafire.com,78,77
mediaplex.com,512,530
mediaset.it,551,575
meebo.com,504,499
meetup.com,-,986
megaclick.com,174,145
megaporn.com,112,119
megaupload.com,71,68
megavideo.com,72,72
meinvz.net,384,373
mercadolibre.com.ar,439,464
mercadolibre.com.mx,236,225
mercadolibre.com.ve,777,743
mercadolivre.com.br,252,253
met-art.com,622,614
metacafe.com,117,110
metroflog.com,91,90
metrolyrics.com,427,433
microsoft.com,14,14
mihanblog.com,510,503
milliyet.com.tr,302,309
miniclip.com,204,214
minijuegos.com,555,570
mininova.org,84,86
mixi.jp,77,78
mixx.com,581,539
mlb.com,549,470
mobile.de,426,432
mobile9.com,803,816
molidao.com,801,851
moneycontrol.com,656,687
monografias.com,673,653
monster.com,413,416
monsterindia.com,870,858
mop.com,137,124
mozilla.com,515,417
mozilla.org,935,976
mozook.com,630,832
mpnrs.com,552,625
msn.ca,273,265
msn.co.jp,527,523
msn.com,6,6
msn.fr,554,532
msplinks.com,359,393
mthai.com,839,808
mtv.com,372,389
multiply.com,158,162
mundoanuncio.com,905,897
musica.com,374,372
muyzorras.com,921,915
myegy.com,444,454
myfreepaysite.com,431,403
myhotcomments.com,737,790
mynet.com,397,385
myspace.com,9,9
myvideo.de,595,586
myway.com,497,522
mywebsearch.com,249,271
myyearbook.com,466,450
narod.ru,191,192
nasa.gov,793,683
nasza-klasa.pl,90,91
nate.com,-,922
nationalgeographic.com,974,931
naughtyamerica.com,679,693
naukri.com,349,361
naver.com,52,56
nba.com,214,228
nbc.com,723,720
ndtv.com,813,789
neopets.com,605,577
netflix.com,226,221
netload.in,783,812
netlog.com,94,95
newegg.com,392,388
newgrounds.com,604,610
news.com.au,394,434
nextag.com,445,447
nfl.com,945,826
ngoisao.net,641,628
nhl.com,736,682
nick.com,645,572
nickjr.com,669,664
nicovideo.jp,111,143
nifty.com,150,149
nih.gov,364,355
nikkansports.com,-,956
nikkei.co.jp,699,711
nikkeibp.co.jp,806,827
ninemsn.com.au,409,426
ning.com,172,166
no-ip.com,633,655
nokia.com,517,512
novinky.cz,822,852
nu.nl,866,818
nypost.com,939,994
nytimes.com,98,101
o2.pl,917,927
ocn.ne.jp,210,210
odnoklassniki.ru,42,42
oi.com.br,778,782
oneindia.in,718,661
onemanga.com,222,208
onet.pl,159,164
opendns.com,451,479
openv.com,843,874
opera.com,761,716
orange.fr,126,127
orbitdownloader.com,644,636
orbitz.com,685,639
orf.at,696,684
oricon.co.jp,577,568
orkut.co.in,55,55
orkut.com,101,99
orkut.com.br,39,39
over-blog.com,380,378
overstock.com,654,668
overture.com,573,587
ovguide.com,446,486
ovh.net,593,582
oyunlar1.com,543,525
pagesjaunes.fr,642,650
paipai.com,395,469
pandora.com,511,505
pandora.tv,930,996
panoramio.com,751,781
pantip.com,662,622
paran.com,734,773
partypoker.com,132,132
passport.net,461,435
paypopup.com,116,113
payserve.com,457,459
pbskids.org,940,934
pch.com,697,713
pchome.com.tw,643,677
pchome.net,264,269
pconline.com.cn,120,111
pcpop.com,221,226
people.com,369,369
people.com.cn,151,161
perezhilton.com,462,475
perfspot.com,143,158
persianblog.ir,709,721
petardas.com,501,508
photobucket.com,38,38
picfoco.com,708,616
pichunter.com,484,441
picnik.com,941,905
pixnet.net,964,932
plala.or.jp,609,638
playlist.com,559,554
playstation.com,607,608
plentyoffish.com,407,383
pogo.com,171,175
popeater.com,963,913
popularscreensavers.com,916,955
pornhost.com,844,890
pornhub.com,51,50
pornorama.com,548,533
pornotube.com,637,641
ppstream.com,900,911
priceline.com,901,873
priceminister.com,516,581
privalia.com,733,941
prizee.com,672,651
programas-gratis.net,773,799
publishers-networking.com,857,714
punyu.com,999,973
qidian.com,491,476
qip.ru,387,411
qq.com,15,15
quelle.de,859,774
quizrocket.com,600,654
quizyou.net,440,394
radikal.ru,505,483
rakuten.co.jp,59,62
rakuten.ne.jp,545,524
rambler.ru,81,81
rapidlibrary.com,281,268
rapidshare.com,16,16
rapidshare.de,851,881
rbc.ru,675,728
real.com,453,466
realitykings.com,271,274
realtor.com,694,656
rediff.com,70,71
redtube.com,53,52
reference.com,193,190
repubblica.it,341,360
reuters.com,270,262
rhapsody.com,933,969
rincondelvago.com,770,747
rivals.com,759,726
rmxads.com,329,333
rockyou.com,532,513
rottentomatoes.com,915,900
rr.com,253,256
rtl.de,785,715
runescape.com,401,414
sahibinden.com,991,938
sakura.ne.jp,189,191
sanook.com,371,377
sanspo.com,678,597
santabanta.com,936,985
sapo.pt,418,415
savitabhabhi.com,992,950
schuelervz.net,295,303
sciencedirect.com,947,878
scribd.com,163,155
sears.com,968,962
secureserver.net,327,330
sedoparking.com,887,907
seesaa.net,242,244
sendspace.com,298,293
seriesyonkis.com,706,662
sexyono.com,606,578
seznam.cz,201,201
sfgate.com,820,796
shaadi.com,849,776
shinobi.jp,456,473
shockwave.com,763,778
shopping.com,539,550
shufuni.com,-,987
sify.com,463,480
sina.com,876,825
sina.com.cn,19,18
singlesnet.com,749,748
sky.com,631,606
skype.com,259,255
skyrock.com,44,46
skysports.com,744,761
slickdeals.net,726,730
slide.com,308,291
slideshare.net,740,702
slutload.com,507,488
smh.com.au,768,817
so-net.ne.jp,383,395
socialreach.com,899,841
softlayer.com,627,611
softonic.com,267,267
softpedia.com,279,279
sogou.com,123,134
sohu.com,57,58
songs.pk,825,844
sonico.com,211,243
soso.com,76,76
soufun.com,232,251
sourceforge.net,179,170
southwest.com,842,777
spankwire.com,317,313
sparkstudios.com,837,846
spb.ru,538,529
speedbit.com,518,521
spiegel.de,365,347
sponsorads.de,-,992
squidoo.com,472,495
stardoll.com,816,845
startimes2.com,578,562
stayfriends.de,983,943
stc.com.sa,416,387
studiverzeichnis.com,183,185
sub.jp,757,750
sulekha.com,767,755
sun.com,482,477
supernovatube.com,-,828
superpages.com,561,564
surfthechannel.com,738,788
surveymonkey.com,712,701
sweetim.com,208,209
symantec.com,278,286
symantecstore.com,746,769
szn.cz,827,824
t-mobile.com,668,692
t-online.de,360,351
tabnak.ir,926,919
tagged.com,74,70
takemyfile.com,818,810
taobao.com,37,37
target.com,284,282
taringa.net,167,167
tbs.co.jp,928,921
teacup.com,487,494
technorati.com,786,829
telegraph.co.uk,324,324
terra.com.br,125,120
terra.es,741,754
thefreedictionary.com,323,314
thepiratebay.org,105,103
theplanet.com,286,283
thesun.co.uk,375,457
tianya.cn,178,178
ticketmaster.com,732,703
tigerdirect.com,919,889
time.com,531,526
timesonline.co.uk,481,506
tinypic.com,148,153
tinyurl.com,489,453
tiscali.it,619,620
tistory.com,692,732
tmz.com,393,446
tnaflix.com,424,380
tom.com,119,112
topix.com,702,694
torrentreactor.net,398,409
torrents.ru,305,308
torrentz.com,228,219
tracking101.com,925,879
tradedoubler.com,355,364
travelocity.com,691,675
travian.ae,277,261
travian.co.id,677,649
travian.com,316,315
travian.com.tr,835,856
travian.fr,-,840
travian.it,836,806
travian.net,-,785
travian.ru,895,834
tribalfusion.com,145,148
tripadvisor.com,414,402
tripod.com,362,359
truveo.com,385,367
tu.tv,556,548
tube8.com,86,85
tudou.com,109,116
tuenti.com,265,264
tv.com,541,511
tvguide.com,920,928
twitter.com,235,222
typepad.com,225,224
ucoz.ru,244,236
uefa.com,-,982
ultimate-guitar.com,547,540
univision.com,468,474
uol.com.br,58,57
uploadbox.com,762,813
uploaded.to,490,510
uploading.com,640,584
ups.com,342,334
urbandictionary.com,805,766
usagc.org,625,815
usatoday.com,473,534
usercash.com,303,299
usmagazine.com,-,940
usps.com,339,338
ustream.tv,-,804
utorrent.com,798,833
uwants.com,558,565
vente-privee.com,731,658
veoh.com,136,140
verizon.net,173,183
verizonwireless.com,498,489
verycd.com,293,316
victoriassecret.com,809,837
videosz.com,496,500
vietnamnet.vn,634,680
vimeo.com,514,516
virgilio.it,257,260
virginmedia.com,838,838
vkontakte.ru,29,29
vmn.net,65,84
vnet.cn,379,427
vnexpress.net,194,196
voila.fr,636,632
wachovia.com,557,547
walla.co.il,601,618
walmart.com,268,270
wamba.com,320,345
wareseeker.com,621,637
washingtonpost.com,370,376
wat.tv,984,942
watch-movies-links.net,790,559
weather.com,115,115
web.de,197,197
webkinz.com,474,496
webmd.com,565,542
webs.com,594,560
webshots.com,432,436
welt.de,735,780
wenxuecity.com,953,968
wer-kennt-wen.de,269,263
whitepages.com,571,555
wikia.com,310,320
wikihow.com,834,847
wikimapia.org,993,948
wikimedia.org,186,186
wikipedia.org,7,7
wiley.com,-,984
winamp.com,598,601
with2.net,860,862
wixawin.com,635,979
wordpress.com,24,24
wordreference.com,363,358
worldofwarcraft.com,660,712
wow-europe.com,703,759
wowarmory.com,698,729
wowhead.com,485,514
wp.pl,207,213
wretch.cc,93,93
wrzuta.pl,858,860
wsj.com,358,350
wunderground.com,590,623
wwe.com,376,401
x0.com,907,880
xanga.com,400,399
xbox.com,533,531
xe.com,419,405
xhamster.com,152,150
xiaonei.com,155,165
xici.net,772,791
xing.com,922,964
xinhuanet.com,245,252
xnxx.com,154,160
xrea.com,615,642
xtendmedia.com,241,254
xtube.com,328,327
xunlei.com,102,109
xvideos.com,104,104
y8.com,333,325
ya.ru,469,471
yahahaa.com,-,771
yahoo.co.jp,10,10
yahoo.com,2,2
yahoo.com.cn,415,173
yam.com,438,452
yandex.ru,31,31
yaplog.jp,452,455
yellowpages.com,503,515
yelp.com,460,451
yesky.com,285,300
yieldmanager.com,-,281
yimg.com,509,502
ynet.com,258,247
yobt.com,799,794
yomiuri.co.jp,603,607
youdao.com,290,304
youjizz.com,402,381
youku.com,61,74
youporn.com,48,48
yourfilehost.com,107,105
youtube.com,3,3
yuvutu.com,987,960
z5x.net,560,422
zango.com,868,917
zanox-affiliate.de,972,935
zanox.com,779,753
zaycev.net,368,384
zedge.net,522,519
zedo.com,243,239
zhaopin.com,929,971
ziddu.com,219,212
zillow.com,-,983
zimbio.com,448,456
zing.vn,350,331
zol.com.cn,139,147
zshare.net,162,172
zylom.com,337,344
zynga.com,913,673
